image,subj_ident_pre,subj_ident_gray,subj_ident_post,verbal_acc_pre,verbal_acc_gray,verbal_acc_post,sem_dist_pre,sem_dist_gray,sem_dist_post,sem_entropy_pre,sem_entropy_gray,sem_entropy_post,diff_mean_subj_ident,diff_mean_verbal_acc,diff_mean_sem_dist,diff_mean_sem_entropy,info_gain_sem_dist,info_gain_entropy,info_gain_sem_dist_gray,info_gain_entropy_gray
snowman,0.95,1.0,1.0,0.85,0.9,0.75,0.0257903725148968,0.0,0.0,0.3095434291503252,-0.0,-0.0,0.050000000000000044,-0.09999999999999998,-0.0257903725148968,-0.3095434291503252,0.0257903725148968,0.3095434291503252,0.0257903725148968,0.3095434291503252
snowmobile,0.7647058823529411,1.0,1.0,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.168512888607279,0.0741011134409531,0.068401027791649,1.5058762556041068,0.8166890883150209,0.7732283485249176,0.23529411764705888,0.11764705882352944,-0.10011186081563,-0.7326479070791891,0.10011186081563,0.7326479070791891,0.0944117751663259,0.6891871672890859
snowplow,0.1818181818181818,1.0,0.5,0.0,0.0454545454545454,0.0,0.6348781235925784,0.0894454451356967,0.3004890452618942,3.7464393446710154,1.3685225277282065,2.3244093931715555,0.31818181818181823,0.0,-0.33438907833068426,-1.4220299514994599,0.33438907833068426,1.4220299514994599,0.5454326784568817,2.377916816942809
snowshoe,0.1875,0.75,0.8125,0.0,0.1875,0.1875,0.5901068307577348,0.3694124327826324,0.411468218537229,2.846439344671015,2.6612262562697895,2.8423709931771084,0.625,0.1875,-0.17863861222050587,-0.004068351493906608,0.17863861222050587,0.004068351493906608,0.22069439797510243,0.18521308840122552
snowsuit,0.3846153846153846,0.6923076923076923,0.8461538461538461,0.0,0.2307692307692307,0.1538461538461538,0.6056335863543698,0.3487728473245596,0.4095752210825347,2.5216406363433186,2.663532754804255,3.095795255000934,0.46153846153846156,0.1538461538461538,-0.19605836527183512,0.5741546186576154,0.19605836527183512,-0.5741546186576154,0.2568607390298102,-0.14189211846093652
soap,0.1,1.0,0.55,0.0,0.65,0.35,0.783717243767097,0.0819303790020829,0.4425503666582713,2.9312089489103235,0.6998428398862386,2.474601752714581,0.45000000000000007,0.35,-0.34116687710882565,-0.4566071961957423,0.34116687710882565,0.4566071961957423,0.7017868647650141,2.231366109024085
soccer_ball,0.6,1.0,0.95,0.1,0.4,0.4,0.3962489840397479,0.1381197170118047,0.1381197170118047,2.4662478973127313,1.5216406363433184,1.5216406363433184,0.35,0.30000000000000004,-0.2581292670279432,-0.9446072609694129,0.2581292670279432,0.9446072609694129,0.2581292670279432,0.9446072609694129
sock,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.05555555555555558,0.0,0.0,0.0,0.0,0.0,0.0
soda,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.5256509697303895,0.3811800793385584,0.3811800793385584,2.419381945646371,1.3516441151533922,1.3516441151533922,0.4285714285714286,0.0,-0.14447089039183109,-1.0677378304929788,0.14447089039183109,1.0677378304929788,0.14447089039183109,1.0677378304929788
soda_fountain,0.2941176470588235,0.9411764705882352,0.9411764705882352,0.0,0.2352941176470588,0.2941176470588235,0.6540147388806522,0.448533912264424,0.4145950298304741,2.873140679513133,1.746465798504072,2.3329145639793976,0.6470588235294117,0.2941176470588235,-0.23941970905017812,-0.5402261155337356,0.23941970905017812,0.5402261155337356,0.20548082661622818,1.1266748810090612
sofa_bed,0.3571428571428571,1.0,0.7857142857142857,0.0714285714285714,0.5714285714285714,0.5,0.4644627545005277,0.0251369269613015,0.1010798876594635,3.121928094887362,0.7219280948873623,1.5510981710072649,0.4285714285714286,0.4285714285714286,-0.3633828668410642,-1.5708299238800971,0.3633828668410642,1.5708299238800971,0.4393258275392262,2.3999999999999995
solar_panel,0.6111111111111112,1.0,1.0,0.1666666666666666,0.6666666666666666,0.6111111111111112,0.5077497981543297,0.0436252273278445,0.0465335758163674,2.9232314287976204,1.014097655573916,1.0529815751302694,0.38888888888888884,0.44444444444444453,-0.46121622233796233,-1.870249853667351,0.46121622233796233,1.870249853667351,0.4641245708264852,1.9091337732237044
soldering_iron,0.6111111111111112,0.6666666666666666,0.8333333333333334,0.0,0.3888888888888889,0.3888888888888889,0.5790084036977401,0.2486760109342858,0.3148146663498425,3.1329145639793974,1.8230264907128848,2.474601752714581,0.2222222222222222,0.3888888888888889,-0.2641937373478976,-0.6583128112648162,0.2641937373478976,0.6583128112648162,0.3303323927634543,1.3098880732665126
sombrero,0.6818181818181818,0.6818181818181818,0.9090909090909092,0.1363636363636363,0.6363636363636364,0.6818181818181818,0.5922531895832558,0.1504290697819932,0.1429076162928935,2.7282129458410016,1.3372449392958772,1.2917601481809733,0.2272727272727274,0.5454545454545454,-0.4493455732903623,-1.4364527976600283,0.4493455732903623,1.4364527976600283,0.44182411980126257,1.3909680065451244
sonogram,0.7777777777777778,1.0,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.565682502351245,0.4618930999539698,0.4905596607042218,2.725480556997868,2.188721875540867,2.4137995646056805,0.11111111111111105,0.1111111111111111,-0.07512284164702315,-0.3116809923921875,0.07512284164702315,0.3116809923921875,0.10378940239727513,0.5367586814570009
sorbet,0.0555555555555555,0.8333333333333334,0.8888888888888888,0.0,0.1666666666666666,0.1666666666666666,0.5405102397321137,0.3003599902681829,0.3010082533937609,3.6644977792004623,2.2892464285091583,2.561278124459133,0.8333333333333334,0.1666666666666666,-0.23950198633835273,-1.1032196547413293,0.23950198633835273,1.1032196547413293,0.24015024946393076,1.375251350691304
souffle,0.5454545454545454,0.9090909090909092,0.8181818181818182,0.0454545454545454,0.1363636363636363,0.1363636363636363,0.5199651980779144,0.3349074028128583,0.4112374995753765,3.625,2.7744019192887706,3.4613201402110083,0.2727272727272728,0.0909090909090909,-0.10872769850253794,-0.1636798597889917,0.10872769850253794,0.1636798597889917,0.1850577952650561,0.8505980807112294
soup,0.75,1.0,0.95,0.1,0.65,0.75,0.5079887891236357,0.0654555778815644,0.0708345344771804,3.182005814760214,0.6998428398862386,0.6402064333604701,0.19999999999999996,0.65,-0.43715425464645524,-2.541799381399744,0.43715425464645524,2.541799381399744,0.44253321124207123,2.4821629748739755
soy_sauce,0.4375,0.875,1.0,0.0,0.4375,0.4375,0.791118859927766,0.3228036215817684,0.3360751205425479,1.3520301017579528,2.0349409139562287,2.1887870678023824,0.5625,0.4375,-0.4550437393852181,0.8367569660444296,0.4550437393852181,-0.8367569660444296,0.4683152383459976,-0.6829108121982759
space_shuttle,0.3333333333333333,1.0,0.6666666666666666,0.25,0.5833333333333334,0.5,0.4348214825980093,0.1655734042772925,0.297266202794069,2.6416041678685933,0.9798687566511528,1.896240625180289,0.3333333333333333,0.25,-0.13755527980394028,-0.7453635426883043,0.13755527980394028,0.7453635426883043,0.2692480783207168,1.6617354112174405
spacesuit,0.5,0.8,1.0,0.05,0.7,0.7,0.6472711355627582,0.0843773262882265,0.0843773262882265,3.584962500721156,0.6685644431995964,0.6685644431995964,0.5,0.6499999999999999,-0.5628938092745317,-2.9163980575215596,0.5628938092745317,2.9163980575215596,0.5628938092745317,2.9163980575215596
spaghetti,0.5555555555555556,1.0,0.8888888888888888,0.2777777777777778,0.6111111111111112,0.6666666666666666,0.3378005855111536,0.0267928193566142,0.0831316661033525,1.9609640474436816,0.6193821946787638,0.9055872616982604,0.33333333333333326,0.38888888888888884,-0.2546689194078011,-1.055376785745421,0.2546689194078011,1.055376785745421,0.3110077661545394,1.341581852764918
spam,0.5,0.5,0.875,0.0625,0.25,0.25,0.6881703836032326,0.3912432938925663,0.4489267086891064,3.521640636343319,2.913977073182752,3.084962500721156,0.375,0.1875,-0.23924367491412618,-0.43667813562216296,0.23924367491412618,0.43667813562216296,0.2969270897106663,0.6076635631605671
spareribs,0.2,0.95,0.9,0.0,0.1,0.05,0.5239928786955517,0.3280348723558521,0.3754417888661739,3.121928094887362,2.481714572986073,2.9735572622751856,0.7,0.05,-0.14855108982937776,-0.14837083261217643,0.14855108982937776,0.14837083261217643,0.19595800633969956,0.640213521901289
spark_plug,0.3529411764705882,0.7058823529411765,0.5882352941176471,0.0,0.2352941176470588,0.2941176470588235,0.69786339230586,0.4617738552257554,0.4506151571617284,3.09306920777189,2.9312089489103235,3.1329145639793974,0.23529411764705888,0.2941176470588235,-0.24724823514413163,0.03984535620750718,0.24724823514413163,-0.03984535620750718,0.2360895370801046,0.16186025886156674
sparkler,0.6086956521739131,0.9565217391304348,0.9565217391304348,0.4347826086956521,0.6521739130434783,0.6086956521739131,0.2943855092852976,0.1376349499485669,0.1445166974459952,2.4294945204514447,1.3752580686696534,1.419035274338866,0.34782608695652173,0.17391304347826098,-0.1498688118393024,-1.0104592461125788,0.1498688118393024,1.0104592461125788,0.1567505593367307,1.0542364517817913
spatula,0.7272727272727273,0.8181818181818182,0.8181818181818182,0.3181818181818182,0.5,0.5454545454545454,0.2544361811264706,0.1438965660374888,0.1816665859119472,2.521782221599798,1.6216407621868585,1.983740670882855,0.09090909090909094,0.22727272727272724,-0.07276959521452339,-0.5380415507169429,0.07276959521452339,0.5380415507169429,0.1105396150889818,0.9001414594129395
speaker,0.4615384615384615,0.9230769230769232,0.9230769230769232,0.1538461538461538,0.6923076923076923,0.5384615384615384,0.5646821241941278,0.0,0.0704605172597084,2.5503407095463886,0.8112781244591328,1.2806721295208872,0.46153846153846173,0.38461538461538464,-0.4942216069344194,-1.2696685800255014,0.4942216069344194,1.2696685800255014,0.5646821241941278,1.7390625850872556
spear,0.5238095238095238,0.8095238095238095,0.9523809523809524,0.3333333333333333,0.6190476190476191,0.6666666666666666,0.2368347170330627,0.0403296182485816,0.0745742843149072,2.0349409139562287,0.3712323266408756,0.6685644431995964,0.4285714285714286,0.3333333333333333,-0.1622604327181555,-1.3663764707566322,0.1622604327181555,1.3663764707566322,0.19650509878448108,1.663708587315353
speedboat,0.3333333333333333,0.9166666666666666,0.9583333333333334,0.1666666666666666,0.5,0.625,0.2985785651217356,0.1109483714173633,0.084199812976379,2.4885548621928453,1.3527241956246543,1.267931645520725,0.625,0.45833333333333337,-0.21437875214535657,-1.2206232166721203,0.21437875214535657,1.2206232166721203,0.18763019370437228,1.135830666568191
speedometer,0.3571428571428571,1.0,0.8571428571428571,0.3571428571428571,0.4285714285714285,0.3571428571428571,0.3535127767198338,0.1136317599447012,0.2463191495648992,2.450825794518088,1.7295739585136225,2.2841591278514217,0.5,0.0,-0.10719362715493458,-0.16666666666666607,0.10719362715493458,0.16666666666666607,0.23988101677513257,0.7212518360044653
spider,1.0,1.0,1.0,0.5,0.5833333333333334,0.5833333333333334,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0
spider_web,0.9333333333333332,1.0,1.0,0.6,0.6666666666666666,0.8,0.0268863908138291,0.0448106513563819,0.0206818390875608,0.4689955935892812,0.6500224216483541,0.3912435636292556,0.06666666666666676,0.20000000000000007,-0.0062045517262683016,-0.07775202996002561,0.0062045517262683016,0.07775202996002561,-0.017924260542552802,-0.1810268280590729
spinach,0.2777777777777778,0.8888888888888888,0.8888888888888888,0.0,0.3333333333333333,0.2777777777777778,0.7255369302738243,0.2153598126062438,0.327058285941853,3.5465935642949384,2.556656707462823,2.835237745312118,0.611111111111111,0.2777777777777778,-0.3984786443319713,-0.7113558189828204,0.3984786443319713,0.7113558189828204,0.5101771176675804,0.9899368568321156
splinter,0.0555555555555555,0.9444444444444444,0.3888888888888889,0.0,0.0555555555555555,0.0555555555555555,0.6404215347633385,0.620220172306719,0.6217494223060634,2.807354922057604,1.807354922057604,2.403677461028802,0.33333333333333337,0.0555555555555555,-0.01867211245727507,-0.4036774610288023,0.01867211245727507,0.4036774610288023,0.02020136245661952,1.0000000000000002
sponge,0.7333333333333333,0.9333333333333332,0.8666666666666667,0.2666666666666666,0.8,0.9333333333333332,0.4236954004255309,0.0302119628051367,0.0261837010977851,2.751629167387823,0.3912435636292556,0.3533593350214213,0.13333333333333341,0.6666666666666666,-0.39751169932774577,-2.3982698323664016,0.39751169932774577,2.3982698323664016,0.39348343762039417,2.3603856037585675
spool,0.5263157894736842,0.9473684210526316,0.8947368421052632,0.0,0.0526315789473684,0.0526315789473684,0.6303868195869636,0.5401933592620862,0.5488121472290656,3.3232314287976203,2.753434386188785,2.9232314287976204,0.368421052631579,0.0526315789473684,-0.08157467235789806,-0.3999999999999999,0.08157467235789806,0.3999999999999999,0.0901934603248774,0.5697970426088355
spoon,0.3636363636363636,1.0,0.8181818181818182,0.5454545454545454,0.8181818181818182,0.7272727272727273,0.1385292670966114,0.0,0.0571172825460603,1.061278124459133,-0.0,0.5032583347756457,0.45454545454545464,0.18181818181818188,-0.0814119845505511,-0.5580197896834872,0.0814119845505511,0.5580197896834872,0.1385292670966114,1.061278124459133
spout,0.2,0.9333333333333332,0.9333333333333332,0.0,0.1333333333333333,0.1333333333333333,0.5295102811924717,0.3797962488903132,0.4012439182785515,3.169925001442312,2.3685225277282065,2.8073549220576037,0.7333333333333332,0.1333333333333333,-0.12826636291392018,-0.3625700793847084,0.12826636291392018,0.3625700793847084,0.14971403230215846,0.8014024737141057
spring_roll,0.1666666666666666,1.0,0.8333333333333334,0.0,0.5555555555555556,0.5,,,,2.8453509366224363,1.6266144718101818,1.9197367178034823,0.6666666666666667,0.5,,-0.925614218818954,,0.925614218818954,,1.2187364648122545
springboard,0.1578947368421052,0.5789473684210527,0.5263157894736842,0.0,0.1578947368421052,0.0526315789473684,0.7832678092909776,0.6429265711672583,0.7347418914877706,3.456564762130953,3.2729055953200556,3.773557262275185,0.368421052631579,0.0526315789473684,-0.04852591780320703,0.31699250014423175,0.04852591780320703,-0.31699250014423175,0.14034123812371935,0.18365916681089756
sprinkler,0.4,1.0,0.9333333333333332,0.1333333333333333,0.6666666666666666,0.7333333333333333,0.38920183370283,0.0600211311012576,0.0992329370755534,1.789929075309999,0.6500224216483541,1.0892300788425848,0.5333333333333332,0.6,-0.2899688966272766,-0.7006989964674142,0.2899688966272766,0.7006989964674142,0.3291807026015724,1.139906653661645
sprouts,0.3888888888888889,0.6666666666666666,0.8888888888888888,0.0,0.0,0.0555555555555555,0.6318132010330328,0.5280468055913018,0.4873205448133536,3.4182958340544896,3.0220552088742,3.188721875540867,0.49999999999999994,0.0555555555555555,-0.14449265621967927,-0.2295739585136225,0.14449265621967927,0.2295739585136225,0.10376639544173105,0.39624062518028946
spur,0.0526315789473684,0.8421052631578947,0.7894736842105263,0.0,0.0,0.0,0.7745154549670087,0.7275142109360032,0.7241873148161636,3.121928094887362,2.5654483718208256,2.4056390622295662,0.736842105263158,0.0,-0.05032814015084508,-0.7162890326577958,0.05032814015084508,0.7162890326577958,0.047001244031005474,0.5564797230665364
squash,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.0,0.2777777777777778,0.1666666666666666,0.6521105648475973,0.2718256558934702,0.3697298154617372,3.4594316186372978,2.7329145639793984,3.039148671903071,0.33333333333333337,0.1666666666666666,-0.2823807493858601,-0.42028294673422684,0.2823807493858601,0.42028294673422684,0.38028490895412714,0.7265170546578994
squeegee,0.5833333333333334,0.75,0.9166666666666666,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.2533985842148213,0.2370386648356632,0.2011438181989748,1.6577427265048887,1.3516441151533922,1.2987949406953985,0.33333333333333326,0.0,-0.0522547660158465,-0.35894778580949027,0.0522547660158465,0.35894778580949027,0.016359919379158122,0.3060986113514965
squid,0.5,0.6111111111111112,0.8888888888888888,0.0555555555555555,0.6111111111111112,0.7222222222222222,0.5635078977757266,0.3655411255962646,0.3779542634365324,3.4677201004744997,1.3699740752745009,1.2577148214953864,0.38888888888888884,0.6666666666666667,-0.18555363433919425,-2.2100052789791134,0.18555363433919425,2.2100052789791134,0.19796677217946201,2.097746025199999
squirrel,0.8571428571428571,0.9285714285714286,0.9285714285714286,0.4285714285714285,0.7857142857142857,0.7857142857142857,0.2506007690856217,0.0,0.0290420325482647,2.125814583693911,-0.0,0.4138168503036337,0.07142857142857151,0.3571428571428572,-0.22155873653735697,-1.7119977333902774,0.22155873653735697,1.7119977333902774,0.2506007690856217,2.125814583693911
squirt_gun,0.7777777777777778,0.9444444444444444,1.0,0.0,0.0,0.0,0.501650025592718,0.0847660006632133,0.1042831822268773,1.9898980954642875,1.3716407621868585,1.4516607643577668,0.2222222222222222,0.0,-0.3973668433658407,-0.5382373311065207,0.3973668433658407,0.5382373311065207,0.4168840249295047,0.618257333277429
stained_glass,0.7368421052631579,1.0,1.0,0.0526315789473684,0.2631578947368421,0.2631578947368421,0.4512044143944732,0.3246005022643551,0.3246005022643551,0.6685644431995964,0.8739810481273578,0.8739810481273578,0.26315789473684215,0.2105263157894737,-0.12660391213011807,0.20541660492776137,0.12660391213011807,-0.20541660492776137,0.12660391213011807,-0.20541660492776137
stair,0.3333333333333333,1.0,1.0,0.3333333333333333,0.8666666666666667,0.8666666666666667,0.3249202946573781,0.0,0.0,2.2221915755066783,-0.0,-0.0,0.6666666666666667,0.5333333333333334,-0.3249202946573781,-2.2221915755066783,0.3249202946573781,2.2221915755066783,0.3249202946573781,2.2221915755066783
stake,0.3157894736842105,0.8421052631578947,0.8421052631578947,0.1052631578947368,0.1578947368421052,0.1578947368421052,0.6651828128500923,0.6444132067140259,0.6484053054125135,3.375,2.3134597501718237,2.4842551447947994,0.5263157894736842,0.052631578947368404,-0.016777507437578776,-0.8907448552052006,0.016777507437578776,0.8907448552052006,0.020769606136066376,1.0615402498281763
stalagmite,0.05,0.7,0.85,0.05,0.25,0.3,0.6131390530655333,0.2244940772851741,0.2404454458947501,3.121928094887362,1.5487949406953985,1.7709505944546688,0.7999999999999999,0.25,-0.3726936071707832,-1.3509775004326932,0.3726936071707832,1.3509775004326932,0.38864497578035917,1.5731331541919635
stamp1,0.8,1.0,1.0,0.36,0.4,0.36,0.0239778220867661,0.0171659408121166,0.0171659408121166,1.7170407814747584,1.8122120296587747,1.8778867313886056,0.19999999999999996,0.0,-0.0068118812746495,0.16084594991384726,0.0068118812746495,-0.16084594991384726,0.0068118812746495,-0.09517124818401634
stamp2,0.4285714285714285,0.6428571428571429,1.0,0.0,0.1428571428571428,0.0714285714285714,0.7980020677985069,0.5449812013610101,0.6119250598971032,2.1416195253341384,2.9852281360342516,2.8423709931771084,0.5714285714285715,0.0714285714285714,-0.1860770079014037,0.70075146784297,0.1860770079014037,-0.70075146784297,0.25302086643749677,-0.8436086107001133
staple,0.1666666666666666,0.9444444444444444,0.5,0.0,0.7222222222222222,0.5,0.798577382492735,0.0359144001042004,0.2812109868729431,3.0,0.3712323266408756,1.626688849701832,0.33333333333333337,0.5,-0.5173663956197919,-1.373311150298168,0.5173663956197919,1.373311150298168,0.7626629823885346,2.6287676733591243
staple_gun,0.1176470588235294,0.9411764705882352,0.8235294117647058,0.0,0.5294117647058824,0.5294117647058824,0.635638519443504,0.0873269564474081,0.1427708918894133,3.4182958340544896,1.2870540281187268,1.626688849701832,0.7058823529411764,0.5294117647058824,-0.49286762755409075,-1.7916069843526576,0.49286762755409075,1.7916069843526576,0.548311562996096,2.1312418059357627
stapler,0.5294117647058824,1.0,0.9411764705882352,0.7647058823529411,0.8823529411764706,0.8235294117647058,0.091346800505558,0.0479442113828907,0.0509407245943214,0.8683927290103626,0.5225593745369408,0.5435644431995964,0.4117647058823528,0.05882352941176472,-0.04040607591123661,-0.32482828581076617,0.04040607591123661,0.32482828581076617,0.043402589122667305,0.3458333544734218
star_fruit,0.0,0.5,0.3333333333333333,0.0,0.5,0.2222222222222222,0.689648060302065,0.2034887829562378,0.4854600047557925,2.75,2.0049355947431313,2.9312089489103235,0.3333333333333333,0.2222222222222222,-0.20418805554627256,0.18120894891032346,0.20418805554627256,-0.18120894891032346,0.48615927734582726,0.7450644052568687
starfish,1.0,1.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.09090909090909083,0.09090909090909083,0.0,0.0,0.0,0.0,0.0,0.0
station_wagon,1.0,1.0,0.8823529411764706,0.0,0.0588235294117647,0.1176470588235294,0.3000507162058539,0.2580675515833907,0.2770677311358159,2.4464393446710155,2.751629167387823,2.3685225277282065,-0.11764705882352944,0.1176470588235294,-0.022982985070037987,-0.07791681694280905,0.022982985070037987,0.07791681694280905,0.04198316462246321,-0.3051898227168075
statue,0.0526315789473684,0.8421052631578947,0.7368421052631579,0.1578947368421052,0.8421052631578947,0.6842105263157895,0.5243451545682087,0.0,0.1668940237497674,3.334679141051595,-0.0,1.2577148214953864,0.6842105263157895,0.5263157894736843,-0.3574511308184414,-2.0769643195562084,0.3574511308184414,2.0769643195562084,0.5243451545682087,3.334679141051595
steak,0.1052631578947368,0.9473684210526316,0.8421052631578947,0.0526315789473684,0.7368421052631579,0.5789473684210527,0.5704255757702211,0.086832357561325,0.1882651572321307,3.584962500721156,0.951994081908783,1.8490070880144416,0.7368421052631579,0.5263157894736843,-0.38216041853809046,-1.7359554127067145,0.38216041853809046,1.7359554127067145,0.4835932182088961,2.632968418812373
steamroller,0.5714285714285714,0.9285714285714286,1.0,0.0714285714285714,0.3571428571428571,0.2857142857142857,0.5774080750113408,0.3835322810576311,0.3342953998107679,2.4464393446710155,2.450825794518088,2.1867043459100244,0.4285714285714286,0.2142857142857143,-0.24311267520057295,-0.25973499876099115,0.24311267520057295,0.25973499876099115,0.19387579395370974,-0.00438644984707226
steering_wheel,0.7647058823529411,0.9411764705882352,0.9411764705882352,0.2352941176470588,0.8235294117647058,0.8235294117647058,0.3647665293044498,0.0809783782066119,0.0358938400713691,2.467720100474499,0.6685644431995964,0.3533593350214213,0.17647058823529405,0.5882352941176471,-0.3288726892330807,-2.1143607654530774,0.3288726892330807,2.1143607654530774,0.2837881510978379,1.7991556572749023
stem,0.0769230769230769,0.7692307692307693,0.6923076923076923,0.0,0.0,0.0,0.6712284632920513,0.5236604752599406,0.5236604752599406,3.169925001442312,2.058813890331201,2.058813890331201,0.6153846153846154,0.0,-0.1475679880321107,-1.1111111111111112,0.1475679880321107,1.1111111111111112,0.1475679880321107,1.1111111111111112
step_stool,0.25,0.9166666666666666,1.0,0.0833333333333333,0.5833333333333334,0.4166666666666667,0.5058707488179486,0.1673091169572881,0.1349433689875487,2.0464393446710156,1.3567796494470397,1.6577427265048887,0.75,0.33333333333333337,-0.3709273798303999,-0.3886966181661269,0.3709273798303999,0.3886966181661269,0.33856163186066046,0.689659695223976
stereo,0.9090909090909092,1.0,1.0,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.3095776980448267,0.3095776980448267,0.3445491570643794,1.3787834934861751,1.3787834934861751,1.224394445405986,0.09090909090909083,0.0,0.034971459019552675,-0.15438904808018905,-0.034971459019552675,0.15438904808018905,0.0,0.0
stethoscope,0.3809523809523809,1.0,0.9047619047619048,0.4285714285714285,0.6190476190476191,0.6666666666666666,0.287097528539853,0.0832465553079882,0.0999044044005012,1.8716022614097985,0.6998428398862386,0.951994081908783,0.523809523809524,0.23809523809523814,-0.1871931241393518,-0.9196081795010155,0.1871931241393518,0.9196081795010155,0.2038509732318648,1.1717594215235598
stew,0.5416666666666666,0.9166666666666666,0.9166666666666666,0.0,0.125,0.125,0.5554144070963202,0.2993501924304793,0.2993501924304793,3.452819531114783,2.727497224852472,2.727497224852472,0.375,0.125,-0.2560642146658409,-0.7253223062623113,0.2560642146658409,0.7253223062623113,0.2560642146658409,0.7253223062623113
stick,0.2666666666666666,1.0,0.8666666666666667,0.0666666666666666,0.9333333333333332,0.9333333333333332,0.5472070472476689,0.0,0.0510147997329075,2.7321588913645702,-0.0,0.3533593350214213,0.6000000000000001,0.8666666666666667,-0.4961922475147614,-2.3787995563431488,0.4961922475147614,2.3787995563431488,0.5472070472476689,2.7321588913645702
sticker,0.2777777777777778,0.7222222222222222,0.8333333333333334,0.0,0.3333333333333333,0.2777777777777778,0.6338683612769925,0.6341518282069288,0.6120458181036122,3.4677201004744997,2.4225797618424916,2.5492553971684995,0.5555555555555556,0.2777777777777778,-0.021822543173380282,-0.9184647033060003,0.021822543173380282,0.9184647033060003,-0.0002834669299363046,1.0451403386320082
stiletto,0.631578947368421,1.0,0.8947368421052632,0.0,0.0,0.0,0.3469740473750108,0.3261114845835431,0.31963554894044,1.7743974703476992,1.5306390622295665,1.6493974703476992,0.26315789473684215,0.0,-0.027338498434570813,-0.125,0.027338498434570813,0.125,0.020862562791467698,0.24375840811813276
stilt,0.1304347826086956,0.6086956521739131,0.9130434782608696,0.0,0.2608695652173913,0.2608695652173913,0.6625922763678226,0.4512548084509631,0.4751252364050859,3.3027227528624894,2.9708400131019848,2.987090041620334,0.7826086956521741,0.2608695652173913,-0.18746703996273667,-0.3156327112421553,0.18746703996273667,0.3156327112421553,0.21133746791685948,0.33188273976050464
stingray,0.0588235294117647,0.9411764705882352,0.7647058823529411,0.0,0.7058823529411765,0.4705882352941176,0.6314164581351999,0.0396117205899548,0.1479998059695072,3.2516291673878226,0.3912435636292556,1.584962500721156,0.7058823529411764,0.4705882352941176,-0.48341665216569263,-1.6666666666666665,0.48341665216569263,1.6666666666666665,0.5918047375452451,2.860385603758567
stir_fry,0.75,0.875,0.9375,0.0625,0.125,0.125,0.5351775330991526,0.4517342327922199,0.51291392946077,3.0,2.9219280948873623,3.095795255000934,0.1875,0.0625,-0.022263603638382645,0.095795255000934,0.022263603638382645,-0.095795255000934,0.0834433003069327,0.07807190511263773
stirrup,0.1666666666666666,0.8888888888888888,0.8333333333333334,0.0555555555555555,0.2777777777777778,0.2777777777777778,0.5836870133823785,0.2679286810192235,0.3135964208604309,3.4677201004744997,1.6087001655198914,1.9211796919474975,0.6666666666666667,0.2222222222222223,-0.2700905925219476,-1.5465404085270023,0.2700905925219476,1.5465404085270023,0.315758332363155,1.8590199349546084
stockings,1.0,1.0,1.0,0.0,0.0,0.0,0.5847394298361134,0.5395175658392894,0.5593997770216145,0.9141828384352136,1.2917601481809733,1.2917601481809733,0.0,0.0,-0.025339652814498903,0.37757730974575965,0.025339652814498903,-0.37757730974575965,0.04522186399682393,-0.37757730974575965
stomach,0.3809523809523809,1.0,1.0,0.0476190476190476,0.1904761904761904,0.238095238095238,0.4713284846654683,0.2334884479348307,0.2075452870531828,3.3232314287976203,1.8496017527145812,1.8828560636920488,0.6190476190476191,0.1904761904761904,-0.2637831976122855,-1.4403753651055715,0.2637831976122855,1.4403753651055715,0.23784003673063758,1.4736296760830392
stool,0.5,0.9583333333333334,0.875,0.25,0.8333333333333334,0.7916666666666666,0.4369803132514082,0.0309445269545965,0.059353376565096,3.5726236638951625,0.4394969869215134,0.6998578570269279,0.375,0.5416666666666666,-0.3776269366863122,-2.8727658068682347,0.3776269366863122,2.8727658068682347,0.4060357862968117,3.133126676973649
stopwatch,0.1,0.95,0.65,0.0,0.15,0.15,0.6535237099116332,0.2309502665575766,0.4348046889821187,3.521640636343319,2.2389205950315936,3.006238928653389,0.55,0.15,-0.2187190209295145,-0.51540170768993,0.2187190209295145,0.51540170768993,0.4225734433540566,1.2827200413117255
stove1,0.625,1.0,0.9375,0.0625,0.25,0.25,0.3557872858894345,0.1985516026982495,0.105147377746636,2.6612262562697895,2.3158243335257076,1.573402452417767,0.3125,0.1875,-0.25063990814279846,-1.0878238038520225,0.25063990814279846,1.0878238038520225,0.15723568319118497,0.3454019227440819
